name,score,pattern
evel,70.8,VCVC
evof,70.8,VCVC
ewof,70.8,VCVC
foce,70.8,CVCV
foli,70.8,CVCV
ftar,70.8,CCVC
ftic,70.8,CCVC
fune,70.8,CVCV
gebe,70.8,CVCV
gema,70.8,CVCV
geof,70.8,CVVC
gesw,70.8,CVCC
gici,70.8,CVCV
gicu,70.8,CVCV
gira,70.8,CVCV
guhi,70.8,CVCV
habe,70.8,CVCV
hama,70.8,CVCV
haof,70.8,CVVC
hhin,70.8,CCVC
hidu,70.8,CVCV
higu,70.8,CVCV
hihu,70.8,CVCV
hilu,70.8,CVCV
himu,70.8,CVCV
hipi,70.8,CVCV
hipo,70.8,CVCV
hipu,70.8,CVCV
hiru,70.8,CVCV
hivu,70.8,CVCV
hiwu,70.8,CVCV
hobe,70.8,CVCV
hork,70.8,CVCC
huhi,70.8,CVCV
ibof,70.8,VCVC
ifed,70.8,VCVC
ijas,70.8,VCVC
ikof,70.8,VCVC
inle,70.8,VCCV
ioft,70.8,VVCC
iorl,70.8,VVCC
iorm,70.8,VVCC
ismu,70.8,VCCV
isnu,70.8,VCCV
isob,70.8,VCVC
isoc,70.8,VCVC
isod,70.8,VCVC
isog,70.8,VCVC
isoh,70.8,VCVC
isoj,70.8,VCVC
isok,70.8,VCVC
isop,70.8,VCVC
isov,70.8,VCVC
isow,70.8,VCVC
isoy,70.8,VCVC
iswu,70.8,VCCV
itab,70.8,VCVC
itac,70.8,VCVC
itad,70.8,VCVC
itaf,70.8,VCVC
itag,70.8,VCVC
itah,70.8,VCVC
itaj,70.8,VCVC
itak,70.8,VCVC
itap,70.8,VCVC
itav,70.8,VCVC
itaw,70.8,VCVC
itay,70.8,VCVC
ivel,70.8,VCVC
ivof,70.8,VCVC
iwof,70.8,VCVC
jess,70.8,CVCC
jomi,70.8,CVCV
jomo,70.8,CVCV
jonc,70.8,CVCC
kici,70.8,CVCV
kicu,70.8,CVCV
kira,70.8,CVCV
knit,70.8,CCVC
lcof,70.8,CCVC
ldar,70.8,CCVC
lded,70.8,CCVC
lesq,70.8,CVCC
lfit,70.8,CCVC
lido,70.8,CVCV
lifo,70.8,CVCV
limi,70.8,CVCV
limo,70.8,CVCV
lipa,70.8,CVCV
lkit,70.8,CCVC
lmed,70.8,CCVC
lnit,70.8,CCVC
loas,70.8,CVVC
lord,70.8,CVCC
lsal,70.8,CCVC
luhi,70.8,CVCV
mage,70.8,CVCV
maha,70.8,CVCV
maho,70.8,CVCV
mape,70.8,CVCV
masl,70.8,CVCC
menn,70.8,CVCC
menx,70.8,CVCC
mili,70.8,CVCV
moce,70.8,CVCV
moli,70.8,CVCV
muhi,70.8,CVCV
ncof,70.8,CCVC
nefu,70.8,CVCV
nega,70.8,CVCV
negi,70.8,CVCV
nego,70.8,CVCV
neka,70.8,CVCV
neke,70.8,CVCV
neki,70.8,CVCV
ngea,70.8,CCVV
nili,70.8,CVCV
nkit,70.8,CCVC
nobe,70.8,CVCV
nork,70.8,CVCC
ntei,70.8,CCVV
nteo,70.8,CCVV
nteu,70.8,CCVV
nuhi,70.8,CVCV
nxer,70.8,CCVC
obof,70.8,VCVC
oina,70.8,VVCV
ojas,70.8,VCVC
okof,70.8,VCVC
onaq,70.8,VCVC
onax,70.8,VCVC
onaz,70.8,VCVC
osem,70.8,VCVC
oset,70.8,VCVC
ovel,70.8,VCVC
ovof,70.8,VCVC
owof,70.8,VCVC
pace,70.8,CVCV
pebe,70.8,CVCV
pema,70.8,CVCV
peof,70.8,CVVC
pesw,70.8,CVCC
phar,70.8,CCVC
pihi,70.8,CVCV
pohi,70.8,CVCV
ptem,70.8,CCVC
ptet,70.8,CCVC
puhi,70.8,CVCV
qant,70.8,CVCC
qern,70.8,CVCC
qers,70.8,CVCC
rafu,70.8,CVCV
raga,70.8,CVCV
ragi,70.8,CVCV
rago,70.8,CVCV
raka,70.8,CVCV
rake,70.8,CVCV
raki,70.8,CVCV
rann,70.8,CVCC
ranx,70.8,CVCC
rcof,70.8,CCVC
regh,70.8,CVCC
remb,70.8,CVCC
ritw,70.8,CVCC
riyi,70.8,CVCV
riyu,70.8,CVCV
rnar,70.8,CCVC
roja,70.8,CVCV
roje,70.8,CVCV
rojo,70.8,CVCV
roju,70.8,CVCV
rtom,70.8,CCVC
ruhi,70.8,CVCV
rved,70.8,CCVC
sace,70.8,CVCV
seln,70.8,CVCC
seqa,70.8,CVCV
seqe,70.8,CVCV
seqi,70.8,CVCV
seqo,70.8,CVCV
sequ,70.8,CVCV
sezu,70.8,CVCV
sila,70.8,CVCV
siol,70.8,CVVC
sios,70.8,CVVC
siot,70.8,CVVC
skit,70.8,CCVC
smed,70.8,CCVC
snal,70.8,CCVC
soas,70.8,CVVC
sord,70.8,CVCC
spal,70.8,CCVC
suhi,70.8,CVCV
swis,70.8,CCVC
teld,70.8,CVCC
tuhi,70.8,CVCV
twis,70.8,CCVC
ubof,70.8,VCVC
ufed,70.8,VCVC
uina,70.8,VVCV
ujas,70.8,VCVC
ukof,70.8,VCVC
urom,70.8,VCVC
usem,70.8,VCVC
uset,70.8,VCVC
uvel,70.8,VCVC
uvof,70.8,VCVC
uwof,70.8,VCVC
varl,70.8,CVCC
varm,70.8,CVCC
veed,70.8,CVVC
vuhi,70.8,CVCV
warl,70.8,CVCC
warm,70.8,CVCC
wesh,70.8,CVCC
whar,70.8,CCVC
wuhi,70.8,CVCV
xitu,70.8,CVCV
yelo,70.8,CVCV
yenk,70.8,CVCC
yiri,70.8,CVCV
zast,70.8,CVCC
aini,70.6,VVCV
ajof,70.6,VCVC
aked,70.6,VCVC
aone,70.6,VVCV
arlo,70.6,VCCV
ayas,70.6,VCVC
bici,70.6,CVCV
bicu,70.6,CVCV
bira,70.6,CVCV
bune,70.6,CVCV
caal,70.6,CVVC
cefa,70.6,CVCV
cefe,70.6,CVCV
cefi,70.6,CVCV
ciom,70.6,CVVC
cits,70.6,CVCC
dabe,70.6,CVCV
dama,70.6,CVCV
daof,70.6,CVVC
dibe,70.6,CVCV
dima,70.6,CVCV
doas,70.6,CVVC
dord,70.6,CVCC
edeq,70.6,VCVC
edex,70.6,VCVC
edez,70.6,VCVC
eini,70.6,VVCV
ejof,70.6,VCVC
eked,70.6,VCVC
eone,70.6,VVCV
erro,70.6,VCCV
eruq,70.6,VCVC
erux,70.6,VCVC
eruz,70.6,VCVC
essa,70.6,VCCV
eyas,70.6,VCVC
face,70.6,CVCV
fece,70.6,CVCV
fenc,70.6,CVCC
fili,70.6,CVCV
foas,70.6,CVVC
ford,70.6,CVCC
fust,70.6,CVCC
gost,70.6,CVCC
hosi,70.6,CVCV
houl,70.6,CVVC
houm,70.6,CVVC
houn,70.6,CVVC
hous,70.6,CVVC
hout,70.6,CVVC
ijof,70.6,VCVC
iked,70.6,VCVC
inne,70.6,VCCV
isab,70.6,VCVC
isac,70.6,VCVC
isad,70.6,VCVC
isaf,70.6,VCVC
isag,70.6,VCVC
isah,70.6,VCVC
isaj,70.6,VCVC
isak,70.6,VCVC
isap,70.6,VCVC
isav,70.6,VCVC
isaw,70.6,VCVC
isay,70.6,VCVC
itto,70.6,VCCV
iyas,70.6,VCVC
jarl,70.6,CVCC
jarm,70.6,CVCC
jesh,70.6,CVCC
jiro,70.6,CVCV
knal,70.6,CCVC
kune,70.6,CVCV
laca,70.6,CVCV
laed,70.6,CVVC
lcal,70.6,CCVC
lifa,70.6,CVCV
life,70.6,CVCV
lifi,70.6,CVCV
lnal,70.6,CCVC
lobe,70.6,CVCV
lork,70.6,CVCC
lpor,70.6,CCVC
ltom,70.6,CCVC
maar,70.6,CVVC
mada,70.6,CVCV
madi,70.6,CVCV
masm,70.6,CVCC
masn,70.6,CVCC
mias,70.6,CVVC
miis,70.6,CVVC
moas,70.6,CVVC
mord,70.6,CVCC
mpar,70.6,CCVC
nabe,70.6,CVCV
nama,70.6,CVCV
naof,70.6,CVVC
ncal,70.6,CCVC
neba,70.6,CVCV
nebi,70.6,CVCV
nebo,70.6,CVCV
nebu,70.6,CVCV
neko,70.6,CVCV
neku,70.6,CVCV
neva,70.6,CVCV
nevi,70.6,CVCV
nevo,70.6,CVCV
newa,70.6,CVCV
newe,70.6,CVCV
newi,70.6,CVCV
newo,70.6,CVCV
ngel,70.6,CCVC
nias,70.6,CVVC
niis,70.6,CVVC
nosi,70.6,CVCV
noul,70.6,CVVC
noum,70.6,CVVC
noun,70.6,CVVC
nous,70.6,CVVC
nout,70.6,CVVC
oini,70.6,VVCV
ojof,70.6,VCVC
oked,70.6,VCVC
oniq,70.6,VCVC
onix,70.6,VCVC
oniz,70.6,VCVC
oroq,70.6,VCVC
orox,70.6,VCVC
oroz,70.6,VCVC
orub,70.6,VCVC
oruc,70.6,VCVC
orud,70.6,VCVC
oruf,70.6,VCVC
orug,70.6,VCVC
oruh,70.6,VCVC
oruj,70.6,VCVC
oruk,70.6,VCVC
orup,70.6,VCVC
oruv,70.6,VCVC
oruw,70.6,VCVC
oruy,70.6,VCVC
osta,70.6,VCCV
oyas,70.6,VCVC
piom,70.6,CVVC
pits,70.6,CVCC
poor,70.6,CVVC
ptar,70.6,CCVC
ptic,70.6,CCVC
qitu,70.6,CVCV
raba,70.6,CVCV
rabi,70.6,CVCV
rabo,70.6,CVCV
rabu,70.6,CVCV
rako,70.6,CVCV
raku,70.6,CVCV
rava,70.6,CVCV
ravi,70.6,CVCV
ravo,70.6,CVCV
rawa,70.6,CVCV
rawe,70.6,CVCV
rawi,70.6,CVCV
rawo,70.6,CVCV
rcal,70.6,CCVC
rkal,70.6,CCVC
rmar,70.6,CCVC
rmis,70.6,CCVC
roji,70.6,CVCV
roya,70.6,CVCV
roye,70.6,CVCV
royo,70.6,CVCV
rpor,70.6,CCVC
rsar,70.6,CCVC
rtei,70.6,CCVV
rteo,70.6,CCVV
rteu,70.6,CCVV
scou,70.6,CCVV
sige,70.6,CVCV
siha,70.6,CVCV
siho,70.6,CVCV
sinn,70.6,CVCC
sinx,70.6,CVCC
sipe,70.6,CVCV
siss,70.6,CVCC
sobe,70.6,CVCV
sork,70.6,CVCC
sqer,70.6,CCVC
taca,70.6,CVCV
taed,70.6,CVVC
tedd,70.6,CVCC
telk,70.6,CVCC
tobr,70.6,CVCC
totr,70.6,CVCC
uini,70.6,VVCV
ujof,70.6,VCVC
uked,70.6,VCVC
uone,70.6,VVCV
usta,70.6,VCCV
uyas,70.6,VCVC
vici,70.6,CVCV
vicu,70.6,CVCV
vira,70.6,CVCV
wici,70.6,CVCV
wicu,70.6,CVCV
wira,70.6,CVCV
xast,70.6,CVCC
xted,70.6,CCVC
xtio,70.6,CCVV
yess,70.6,CVCC
yomi,70.6,CVCV
yomo,70.6,CVCV
yonc,70.6,CVCC
zalu,70.6,CVCV
acom,70.4,VCVC
alab,70.4,VCVC
alac,70.4,VCVC
alad,70.4,VCVC
alaf,70.4,VCVC
alag,70.4,VCVC
alah,70.4,VCVC
alaj,70.4,VCVC
alak,70.4,VCVC
alap,70.4,VCVC
alav,70.4,VCVC
alaw,70.4,VCVC
alay,70.4,VCVC
aldu,70.4,VCCV
altu,70.4,VCCV
arfo,70.4,VCCV
armi,70.4,VCCV
armo,70.4,VCCV
arpa,70.4,VCCV
asne,70.4,VCCV
awed,70.4,VCVC
ayof,70.4,VCVC
azis,70.4,VCVC
befo,70.4,CVCV
bemi,70.4,CVCV
bemo,70.4,CVCV
bepa,70.4,CVCV
berr,70.4,CVCC
bost,70.4,CVCC
breb,70.4,CCVC
brec,70.4,CCVC
bree,70.4,CCVV
bref,70.4,CCVC
breg,70.4,CCVC
breh,70.4,CCVC
brej,70.4,CCVC
brek,70.4,CCVC
brep,70.4,CCVC
brev,70.4,CCVC
brew,70.4,CCVC
brey,70.4,CCVC
brof,70.4,CCVC
bust,70.4,CVCC
cage,70.4,CVCV
caha,70.4,CVCV
caho,70.4,CVCV
cape,70.4,CVCV
casl,70.4,CVCC
cefu,70.4,CVCV
cega,70.4,CVCV
cegi,70.4,CVCV
cego,70.4,CVCV
ceka,70.4,CVCV
ceke,70.4,CVCV
ceki,70.4,CVCV
ciri,70.4,CVCV
ckar,70.4,CCVC
denn,70.4,CVCC
denx,70.4,CVCC
diit,70.4,CVVC
dobe,70.4,CVCV
dork,70.4,CVCC
ecom,70.4,VCVC
edwu,70.4,VCCV
eest,70.4,VVCC
ewed,70.4,VCVC
eyof,70.4,VCVC
ezis,70.4,VCVC
fesc,70.4,CVCC
fesk,70.4,CVCC
fesp,70.4,CVCC
fias,70.4,CVVC
fiis,70.4,CVVC
fobe,70.4,CVCV
fork,70.4,CVCC
fuce,70.4,CVCV
fuli,70.4,CVCV
gace,70.4,CVCV
geca,70.4,CVCV
gelu,70.4,CVCV
gili,70.4,CVCV
goce,70.4,CVCV
goli,70.4,CVCV
haca,70.4,CVCV
haed,70.4,CVVC
hoca,70.4,CVCV
hoed,70.4,CVVC
homu,70.4,CVCV
inve,70.4,VCCV
itea,70.4,VCVV
itwu,70.4,VCCV
iwed,70.4,VCVC
iyof,70.4,VCVC
izis,70.4,VCVC
june,70.4,CVCV
kace,70.4,CVCV
kece,70.4,CVCV
kenc,70.4,CVCC
kili,70.4,CVCV
kost,70.4,CVCC
kust,70.4,CVCC
laal,70.4,CVVC
lfal,70.4,CCVC
lifu,70.4,CVCV
liga,70.4,CVCV
ligi,70.4,CVCV
ligo,70.4,CVCV
lika,70.4,CVCV
like,70.4,CVCV
liki,70.4,CVCV
lkal,70.4,CCVC
losi,70.4,CVCV
loul,70.4,CVVC
loum,70.4,CVVC
loun,70.4,CVVC
lous,70.4,CVVC
lout,70.4,CVVC
lsar,70.4,CCVC
ltei,70.4,CCVV
lteo,70.4,CCVV
lteu,70.4,CCVV
mado,70.4,CVCV
mafo,70.4,CVCV
mami,70.4,CVCV
mamo,70.4,CVCV
mapa,70.4,CVCV
mibe,70.4,CVCV
mima,70.4,CVCV
mobe,70.4,CVCV
mork,70.4,CVCC
neja,70.4,CVCV
neje,70.4,CVCV
nejo,70.4,CVCV
neju,70.4,CVCV
nibe,70.4,CVCV
nima,70.4,CVCV
nkal,70.4,CCVC
noca,70.4,CVCV
noed,70.4,CVVC
nomu,70.4,CVCV
nsea,70.4,CCVV
nxan,70.4,CCVC
ocom,70.4,VCVC
owed,70.4,VCVC
oyof,70.4,VCVC
ozis,70.4,VCVC
pabe,70.4,CVCV
pama,70.4,CVCV
paof,70.4,CVVC
peca,70.4,CVCV
pelu,70.4,CVCV
piri,70.4,CVCV
qast,70.4,CVCC
raja,70.4,CVCV
raje,70.4,CVCV
rajo,70.4,CVCV
raju,70.4,CVCV
rfis,70.4,CCVC
ridu,70.4,CVCV
rigu,70.4,CVCV
rihu,70.4,CVCV
rilu,70.4,CVCV
rimu,70.4,CVCV
ripi,70.4,CVCV
ripo,70.4,CVCV
ripu,70.4,CVCV
riru,70.4,CVCV
rivu,70.4,CVCV
riwu,70.4,CVCV
rlal,70.4,CCVC
royi,70.4,CVCV
royu,70.4,CVCV
rrin,70.4,CCVC
sabe,70.4,CVCV
sama,70.4,CVCV
saof,70.4,CVVC
sida,70.4,CVCV
sidi,70.4,CVCV
silo,70.4,CVCV
sish,70.4,CVCC
skal,70.4,CCVC
snar,70.4,CCVC
sosi,70.4,CVCV
soul,70.4,CVVC
soum,70.4,CVVC
soun,70.4,CVVC
sous,70.4,CVVC
sout,70.4,CVVC
spar,70.4,CCVC
swit,70.4,CCVC
taal,70.4,CVVC
telf,70.4,CVCC
tenb,70.4,CVCC
tenf,70.4,CVCC
tenh,70.4,CVCC
tenj,70.4,CVCC
tenp,70.4,CVCC
tenv,70.4,CVCC
tenw,70.4,CVCC
teny,70.4,CVCC
tiab,70.4,CVVC
tiac,70.4,CVVC
tiad,70.4,CVVC
tiaf,70.4,CVVC
tiag,70.4,CVVC
tiah,70.4,CVVC
tiaj,70.4,CVVC
tiak,70.4,CVVC
tiap,70.4,CVVC
tiav,70.4,CVVC
tiaw,70.4,CVVC
tiay,70.4,CVVC
tieb,70.4,CVVC
tiec,70.4,CVVC
tief,70.4,CVVC
tieg,70.4,CVVC
tieh,70.4,CVVC
tiej,70.4,CVVC
tiek,70.4,CVVC
tiep,70.4,CVVC
tiev,70.4,CVVC
tiew,70.4,CVVC
tiey,70.4,CVVC
tiub,70.4,CVVC
tiuc,70.4,CVVC
tiud,70.4,CVVC
tiuf,70.4,CVVC
tiug,70.4,CVVC
tiuh,70.4,CVVC
tiuj,70.4,CVVC
tiuk,70.4,CVVC
tiup,70.4,CVVC
tiuv,70.4,CVVC
tiuw,70.4,CVVC
tiuy,70.4,CVVC
tocr,70.4,CVCC
todr,70.4,CVCC
togr,70.4,CVCC
topr,70.4,CVCC
treb,70.4,CCVC
trec,70.4,CCVC
tree,70.4,CCVV
tref,70.4,CCVC
treg,70.4,CCVC
treh,70.4,CCVC
trej,70.4,CCVC
trek,70.4,CCVC
trep,70.4,CCVC
trev,70.4,CCVC
trew,70.4,CCVC
trey,70.4,CCVC
trof,70.4,CCVC
twit,70.4,CCVC
ucom,70.4,VCVC
urse,70.4,VCCV
uwed,70.4,VCVC
uyof,70.4,VCVC
uzis,70.4,VCVC
vesq,70.4,CVCC
vost,70.4,CVCC
wost,70.4,CVCC
xalu,70.4,CVCV
yarl,70.4,CVCC
yarm,70.4,CVCC
yesh,70.4,CVCC
yiro,70.4,CVCV
zaon,70.4,CVVC
zeon,70.4,CVVC
zons,70.4,CVCC
ajed,70.2,VCVC
alba,70.2,VCCV
albi,70.2,VCCV
albo,70.2,VCCV
albu,70.2,VCCV
alsu,70.2,VCCV
anuq,70.2,VCVC
anux,70.2,VCVC
anuz,70.2,VCVC
aong,70.2,VVCC
ardu,70.2,VCCV
arfa,70.2,VCCV
arfe,70.2,VCCV
arfi,70.2,VCCV
artu,70.2,VCCV
asce,70.2,VCCV
asli,70.2,VCCV
aure,70.2,VVCV
axis,70.2,VCVC
bace,70.2,CVCV
befa,70.2,CVCV
befe,70.2,CVCV
befi,70.2,CVCV
bili,70.2,CVCV
boce,70.2,CVCV
boli,70.2,CVCV
bras,70.2,CCVC
buce,70.2,CVCV
buli,70.2,CVCV
caar,70.2,CVVC
cada,70.2,CVCV
cadi,70.2,CVCV
casm,70.2,CVCC
casn,70.2,CVCC
ceba,70.2,CVCV
cebi,70.2,CVCV
cebo,70.2,CVCV
cebu,70.2,CVCV
ceko,70.2,CVCV
ceku,70.2,CVCV
ceva,70.2,CVCV
cevi,70.2,CVCV
cevo,70.2,CVCV
cewa,70.2,CVCV
cewe,70.2,CVCV
cewi,70.2,CVCV
cewo,70.2,CVCV
creb,70.2,CCVC
crec,70.2,CCVC
cree,70.2,CCVV
cref,70.2,CCVC
creg,70.2,CCVC
creh,70.2,CCVC
crej,70.2,CCVC
crek,70.2,CCVC
crep,70.2,CCVC
crev,70.2,CCVC
crew,70.2,CCVC
crey,70.2,CCVC
crof,70.2,CCVC
ctom,70.2,CCVC
daca,70.2,CVCV
daed,70.2,CVVC
died,70.2,CVVC
dosi,70.2,CVCV
doul,70.2,CVVC
doum,70.2,CVVC
doun,70.2,CVVC
dous,70.2,CVVC
dout,70.2,CVVC
dreb,70.2,CCVC
drec,70.2,CCVC
dree,70.2,CCVV
dref,70.2,CCVC
dreg,70.2,CCVC
dreh,70.2,CCVC
drej,70.2,CCVC
drek,70.2,CCVC
drep,70.2,CCVC
drev,70.2,CCVC
drew,70.2,CCVC
drey,70.2,CCVC
drof,70.2,CCVC
eatu,70.2,VVCV
ejed,70.2,VCVC
else,70.2,VCCV
enoq,70.2,VCVC
enox,70.2,VCVC
enoz,70.2,VCVC
eong,70.2,VVCC
erra,70.2,VCCV
eteb,70.2,VCVC
etec,70.2,VCVC
etef,70.2,VCVC
eteg,70.2,VCVC
eteh,70.2,VCVC
etej,70.2,VCVC
etek,70.2,VCVC
etep,70.2,VCVC
etev,70.2,VCVC
etew,70.2,VCVC
etey,70.2,VCVC
eure,70.2,VVCV
exis,70.2,VCVC
fabe,70.2,CVCV
fama,70.2,CVCV
faof,70.2,CVVC
febe,70.2,CVCV
fema,70.2,CVCV
feof,70.2,CVVC
fesw,70.2,CVCC
fibe,70.2,CVCV
fima,70.2,CVCV
fosi,70.2,CVCV
foul,70.2,CVVC
foum,70.2,CVVC
foun,70.2,CVVC
fous,70.2,CVVC
fout,70.2,CVVC
freb,70.2,CCVC
frec,70.2,CCVC
free,70.2,CCVV
fref,70.2,CCVC
freg,70.2,CCVC
freh,70.2,CCVC
frej,70.2,CCVC
frek,70.2,CCVC
frep,70.2,CCVC
frev,70.2,CCVC
frew,70.2,CCVC
frey,70.2,CCVC
frof,70.2,CCVC
ftom,70.2,CCVC
fuas,70.2,CVVC
geta,70.2,CVCV
ghal,70.2,CCVC
gias,70.2,CVVC
giis,70.2,CVVC
goas,70.2,CVVC
gord,70.2,CVCC
greb,70.2,CCVC
grec,70.2,CCVC
gree,70.2,CCVV
gref,70.2,CCVC
greg,70.2,CCVC
greh,70.2,CCVC
grej,70.2,CCVC
grek,70.2,CCVC
grep,70.2,CCVC
grev,70.2,CCVC
grew,70.2,CCVC
grey,70.2,CCVC
grof,70.2,CCVC
haal,70.2,CVVC
hola,70.2,CVCV
hota,70.2,CVCV
iano,70.2,VVCV
ijed,70.2,VCVC
iure,70.2,VVCV
ixis,70.2,VCVC
jici,70.2,CVCV
jicu,70.2,CVCV
jira,70.2,CVCV
jost,70.2,CVCC
just,70.2,CVCC
kesc,70.2,CVCC
kesk,70.2,CVCC
kesp,70.2,CVCC
kias,70.2,CVVC
kiis,70.2,CVVC
knar,70.2,CCVC
koce,70.2,CVCV
koli,70.2,CVCV
kuce,70.2,CVCV
kuli,70.2,CVCV
lage,70.2,CVCV
laha,70.2,CVCV
laho,70.2,CVCV
lape,70.2,CVCV
lasl,70.2,CVCC
lcar,70.2,CCVC
leom,70.2,CVVC
leur,70.2,CVVC
liba,70.2,CVCV
libi,70.2,CVCV
libo,70.2,CVCV
libu,70.2,CVCV
liko,70.2,CVCV
liku,70.2,CVCV
lisc,70.2,CVCC
lisk,70.2,CVCC
lisp,70.2,CVCC
liva,70.2,CVCV
livi,70.2,CVCV
livo,70.2,CVCV
liwa,70.2,CVCV
liwe,70.2,CVCV
liwi,70.2,CVCV
liwo,70.2,CVCV
llan,70.2,CCVC
lnar,70.2,CCVC
loca,70.2,CVCV
loed,70.2,CVVC
lomu,70.2,CVCV
mafa,70.2,CVCV
mafe,70.2,CVCV
mafi,70.2,CVCV
meam,70.2,CVVC
miit,70.2,CVVC
mosi,70.2,CVCV
moul,70.2,CVVC
moum,70.2,CVVC
moun,70.2,CVVC
mous,70.2,CVVC
mout,70.2,CVVC
mpis,70.2,CCVC
naca,70.2,CVCV
naed,70.2,CVVC
ncar,70.2,CCVC
neji,70.2,CVCV
neya,70.2,CVCV
neye,70.2,CVCV
neyo,70.2,CVCV
niit,70.2,CVVC
nola,70.2,CVCV
nota,70.2,CVCV
nsel,70.2,CCVC
oano,70.2,VVCV
ojed,70.2,VCVC
onxa,70.2,VCCV
onxe,70.2,VCCV
onxi,70.2,VCCV
onxo,70.2,VCCV
onxu,70.2,VCCV
oraq,70.2,VCVC
orax,70.2,VCVC
oraz,70.2,VCVC
oteb,70.2,VCVC
otec,70.2,VCVC
otef,70.2,VCVC
oteg,70.2,VCVC
oteh,70.2,VCVC
otej,70.2,VCVC
otek,70.2,VCVC
otep,70.2,VCVC
otev,70.2,VCVC
otew,70.2,VCVC
otey,70.2,VCVC
oxis,70.2,VCVC
peta,70.2,CVCV
preb,70.2,CCVC
prec,70.2,CCVC
pree,70.2,CCVV
pref,70.2,CCVC
preg,70.2,CCVC
preh,70.2,CCVC
prej,70.2,CCVC
prek,70.2,CCVC
prep,70.2,CCVC
prev,70.2,CCVC
prew,70.2,CCVC
prey,70.2,CCVC
prof,70.2,CCVC
qalu,70.2,CVCV
raji,70.2,CVCV
raya,70.2,CVCV
raye,70.2,CVCV
rayo,70.2,CVCV
rcar,70.2,CCVC
rgis,70.2,CCVC
rkar,70.2,CCVC
rmit,70.2,CCVC
sido,70.2,CVCV
sifo,70.2,CVCV
simi,70.2,CVCV
simo,70.2,CVCV
sipa,70.2,CVCV
soca,70.2,CVCV
soed,70.2,CVVC
somu,70.2,CVCV
sqan,70.2,CCVC
ssed,70.2,CCVC
tage,70.2,CVCV
taha,70.2,CVCV
taho,70.2,CVCV
tape,70.2,CVCV
tasl,70.2,CVCC
tech,70.2,CVCC
teem,70.2,CVVC
teet,70.2,CVVC
tobl,70.2,CVCC
tocl,70.2,CVCC
tolt,70.2,CVCC
topl,70.2,CVCC
tras,70.2,CCVC
uano,70.2,VVCV
ujed,70.2,VCVC
uong,70.2,VVCC
uteb,70.2,VCVC
utec,70.2,VCVC
utef,70.2,VCVC
uteg,70.2,VCVC
uteh,70.2,VCVC
utej,70.2,VCVC
utek,70.2,VCVC
utep,70.2,VCVC
utev,70.2,VCVC
utew,70.2,VCVC
utey,70.2,VCVC
uxis,70.2,VCVC
vace,70.2,CVCV
vili,70.2,CVCV
voce,70.2,CVCV
voli,70.2,CVCV
wace,70.2,CVCV
wece,70.2,CVCV
wenc,70.2,CVCC
wili,70.2,CVCV
woce,70.2,CVCV
woli,70.2,CVCV
xaon,70.2,CVVC
xeon,70.2,CVVC
xons,70.2,CVCC
xuon,70.2,CVVC
zaru,70.2,CVCV
aehe,70.0,VVCV
aihe,70.0,VVCV
ains,70.0,VVCC
almu,70.0,VCCV
alob,70.0,VCVC
aloc,70.0,VCVC
alod,70.0,VCVC
alog,70.0,VCVC
aloh,70.0,VCVC
aloj,70.0,VCVC
alok,70.0,VCVC
alop,70.0,VCVC
alov,70.0,VCVC
alow,70.0,VCVC
aloy,70.0,VCVC
amel,70.0,VCVC
anle,70.0,VCCV
aohe,70.0,VVCV
aqis,70.0,VCVC
arfu,70.0,VCCV
arga,70.0,VCCV
argi,70.0,VCCV
argo,70.0,VCCV
arnu,70.0,VCCV
arsu,70.0,VCCV
asul,70.0,VCVC
asum,70.0,VCVC
asun,70.0,VCVC
asus,70.0,VCVC
asut,70.0,VCVC
auhe,70.0,VVCV
ayed,70.0,VCVC
azit,70.0,VCVC
befu,70.0,CVCV
bega,70.0,CVCV
begi,70.0,CVCV
bego,70.0,CVCV
beka,70.0,CVCV
beke,70.0,CVCV
beki,70.0,CVCV
bhed,70.0,CCVC
bias,70.0,CVVC
biis,70.0,CVVC
boas,70.0,CVVC
bord,70.0,CVCC
buas,70.0,CVVC
cado,70.0,CVCV
cafo,70.0,CVCV
cami,70.0,CVCV
camo,70.0,CVCV
capa,70.0,CVCV
ccon,70.0,CCVC
ceja,70.0,CVCV
ceje,70.0,CVCV
cejo,70.0,CVCV
ceju,70.0,CVCV
chas,70.0,CCVC
cheq,70.0,CCVC
chex,70.0,CCVC
chez,70.0,CCVC
ciro,70.0,CVCV
cras,70.0,CCVC
ctei,70.0,CCVV
cteo,70.0,CCVV
cteu,70.0,CCVV
daal,70.0,CVVC
dhed,70.0,CCVC
dila,70.0,CVCV
diol,70.0,CVVC
dios,70.0,CVVC
diot,70.0,CVVC
doca,70.0,CVCV
doed,70.0,CVVC
domu,70.0,CVCV
dras,70.0,CCVC
dwis,70.0,CCVC
eihe,70.0,VVCV
eins,70.0,VVCC
emel,70.0,VCVC
enaq,70.0,VCVC
enax,70.0,VCVC
enaz,70.0,VCVC
eohe,70.0,VVCV
eqis,70.0,VCVC
euhe,70.0,VVCV
eyed,70.0,VCVC
ezit,70.0,VCVC
fhed,70.0,CCVC
fiit,70.0,CVVC
foca,70.0,CVCV
foed,70.0,CVVC
fomu,70.0,CVCV
fras,70.0,CCVC
ftei,70.0,CCVV
fteo,70.0,CCVV
fteu,70.0,CCVV
fube,70.0,CVCV
