name,score,pattern
atoq,78.6,VCVC
atoz,78.6,VCVC
avat,78.6,VCVC
awat,78.6,VCVC
ayon,78.6,VCVC
beal,78.6,CVVC
bitu,78.6,CVCV
bron,78.6,CCVC
cear,78.6,CVVC
coit,78.6,CVVC
corl,78.6,CVCC
dons,78.6,CVCC
ebat,78.6,VCVC
efen,78.6,VCVC
eled,78.6,VCVC
erna,78.6,VCCV
erob,78.6,VCVC
erod,78.6,VCVC
eroh,78.6,VCVC
eroj,78.6,VCVC
eroy,78.6,VCVC
erso,78.6,VCCV
esil,78.6,VCVC
esim,78.6,VCVC
esir,78.6,VCVC
ewat,78.6,VCVC
gerl,78.6,CVCC
ghea,78.6,CCVV
guer,78.6,CVVC
heab,78.6,CVVC
heac,78.6,CVVC
heah,78.6,CVVC
heaj,78.6,CVVC
heak,78.6,CVVC
heav,78.6,CVVC
heaw,78.6,CVVC
heic,78.6,CVVC
hekn,78.6,CVCC
hept,78.6,CVCC
hewr,78.6,CVCC
hoat,78.6,CVVC
hont,78.6,CVCC
huer,78.6,CVVC
iare,78.6,VVCV
inef,78.6,VCVC
ineg,78.6,VCVC
ineh,78.6,VCVC
inek,78.6,VCVC
inep,78.6,VCVC
inew,78.6,VCVC
itob,78.6,VCVC
itoh,78.6,VCVC
itoj,78.6,VCVC
itop,78.6,VCVC
itov,78.6,VCVC
itoy,78.6,VCVC
ivat,78.6,VCVC
iyon,78.6,VCVC
jern,78.6,CVCC
jers,78.6,CVCC
jisu,78.6,CVCV
luer,78.6,CVVC
merd,78.6,CVCC
ngal,78.6,CCVC
noat,78.6,CVVC
nont,78.6,CVCC
nuer,78.6,CVVC
obat,78.6,VCVC
ofel,78.6,VCVC
oric,78.6,VCVC
ovat,78.6,VCVC
owat,78.6,VCVC
oyon,78.6,VCVC
paon,78.6,CVVC
pint,78.6,CVCC
poer,78.6,CVVC
qini,78.6,CVCV
qone,78.6,CVCV
raes,78.6,CVVC
ruer,78.6,CVVC
smen,78.6,CCVC
tosi,78.6,CVCV
toul,78.6,CVVC
toum,78.6,CVVC
toun,78.6,CVVC
tous,78.6,CVVC
tout,78.6,CVVC
tron,78.6,CCVC
tuer,78.6,CVVC
ubat,78.6,VCVC
ufen,78.6,VCVC
uvat,78.6,VCVC
uwat,78.6,VCVC
uyon,78.6,VCVC
witu,78.6,CVCV
ahit,78.4,VCVC
ajat,78.4,VCVC
ance,78.4,VCCV
cele,78.4,CVCV
cron,78.4,CCVC
cted,78.4,CCVC
diat,78.4,CVVC
dron,78.4,CCVC
ehit,78.4,VCVC
eken,78.4,VCVC
erbe,78.4,VCCV
erma,78.4,VCCV
ersa,78.4,VCCV
feon,78.4,CVVC
ftio,78.4,CCVV
galu,78.4,CVCV
gron,78.4,CCVC
hind,78.4,CVCC
iken,78.4,VCVC
iris,78.4,VCVC
itse,78.4,VCCV
laen,78.4,CVVC
latr,78.4,CVCC
leli,78.4,CVCV
leme,78.4,CVCV
lerf,78.4,CVCC
lerp,78.4,CVCC
lerv,78.4,CVCC
lont,78.4,CVCC
masa,78.4,CVCV
medr,78.4,CVCC
nasi,78.4,CVCV
ndin,78.4,CCVC
ofur,78.4,VCVC
omal,78.4,VCVC
paru,78.4,CVCV
sont,78.4,CVCC
taen,78.4,CVVC
tenn,78.4,CVCC
ticr,78.4,CVCC
tomu,78.4,CVCV
uhit,78.4,VCVC
wran,78.4,CCVC
xten,78.4,CCVC
xure,78.4,CVCV
yant,78.4,CVCC
yern,78.4,CVCC
yisu,78.4,CVCV
zahe,78.4,CVCV
zana,78.4,CVCV
zehe,78.4,CVCV
zihe,78.4,CVCV
zohe,78.4,CVCV
ayat,78.2,VCVC
cuan,78.2,CVVC
derd,78.2,CVCC
doat,78.2,CVVC
dont,78.2,CVCC
erab,78.2,VCVC
erac,78.2,VCVC
erad,78.2,VCVC
erah,78.2,VCVC
erap,78.2,VCVC
eraw,78.2,VCVC
eray,78.2,VCVC
eyat,78.2,VCVC
fuon,78.2,CVVC
gaon,78.2,CVVC
gens,78.2,CVCC
gons,78.2,CVCC
hatr,78.2,CVCC
inke,78.2,VCCV
isom,78.2,VCVC
iyat,78.2,VCVC
jitu,78.2,CVCV
liin,78.2,CVVC
meit,78.2,CVVC
moat,78.2,CVVC
mont,78.2,CVCC
neer,78.2,CVVC
ngar,78.2,CCVC
onic,78.2,VCVC
osed,78.2,VCVC
oyat,78.2,VCVC
pian,78.2,CVVC
poan,78.2,CVVC
pted,78.2,CCVC
puan,78.2,CVVC
qano,78.2,CVCV
qure,78.2,CVCV
raor,78.2,CVVC
rats,78.2,CVCC
rdin,78.2,CCVC
rlin,78.2,CCVC
sasi,78.2,CVCV
ticl,78.2,CVCC
used,78.2,VCVC
uwen,78.2,VCVC
uyat,78.2,VCVC
valu,78.2,CVCV
vuan,78.2,CVVC
xahe,78.2,CVCV
xana,78.2,CVCV
xehe,78.2,CVCV
xohe,78.2,CVCV
zene,78.2,CVCV
ages,78.0,VCVC
ajen,78.0,VCVC
apes,78.0,VCVC
awhe,78.0,VCCV
baon,78.0,CVVC
brea,78.0,CCVV
buon,78.0,CVVC
cheo,78.0,CCVV
cheu,78.0,CCVV
chon,78.0,CCVC
coco,78.0,CVCV
daen,78.0,CVVC
datr,78.0,CVCC
dedr,78.0,CVCC
derk,78.0,CVCC
dien,78.0,CVVC
eges,78.0,VCVC
ejen,78.0,VCVC
erca,78.0,VCCV
erke,78.0,VCCV
ethu,78.0,VCCV
ewhe,78.0,VCCV
fasi,78.0,CVCV
ferl,78.0,CVCC
ferm,78.0,CVCC
fiat,78.0,CVVC
geto,78.0,CVCV
hets,78.0,CVCC
hher,78.0,CCVC
hhes,78.0,CCVC
iges,78.0,VCVC
ijen,78.0,VCVC
inko,78.0,VCCV
insu,78.0,VCCV
ipon,78.0,VCVC
irit,78.0,VCVC
jalu,78.0,CVCV
karu,78.0,CVCV
kons,78.0,CVCC
laso,78.0,CVCV
ldin,78.0,CCVC
naen,78.0,CVVC
noto,78.0,CVCV
ntan,78.0,CCVC
oges,78.0,VCVC
ojen,78.0,VCVC
onul,78.0,VCVC
onun,78.0,VCVC
onus,78.0,VCVC
onut,78.0,VCVC
ophe,78.0,VCCV
orur,78.0,VCVC
othu,78.0,VCCV
owhe,78.0,VCCV
pisu,78.0,CVCV
qahe,78.0,CVCV
qana,78.0,CVCV
qehe,78.0,CVCV
qohe,78.0,CVCV
quhe,78.0,CVCV
rind,78.0,CVCC
rort,78.0,CVCC
rren,78.0,CCVC
rrer,78.0,CCVC
rres,78.0,CCVC
ssen,78.0,CCVC
taso,78.0,CVCV
thae,78.0,CCVV
thai,78.0,CCVV
thao,78.0,CCVV
theq,78.0,CCVC
thex,78.0,CCVC
thez,78.0,CCVC
thoa,78.0,CCVV
thoi,78.0,CCVV
toho,78.0,CVCV
tter,78.0,CCVC
ttin,78.0,CCVC
uges,78.0,VCVC
ujen,78.0,VCVC
upes,78.0,VCVC
upon,78.0,VCVC
uwhe,78.0,VCCV
vaon,78.0,CVVC
veli,78.0,CVCV
veme,78.0,CVCV
verp,78.0,CVCC
verv,78.0,CVCC
vons,78.0,CVCC
waon,78.0,CVVC
weon,78.0,CVVC
wons,78.0,CVCC
xene,78.0,CVCV
yitu,78.0,CVCV
zuhe,78.0,CVCV
aneb,77.8,VCVC
anec,77.8,VCVC
anef,77.8,VCVC
aneh,77.8,VCVC
ayen,77.8,VCVC
brat,77.8,CCVC
brel,77.8,CCVC
ceor,77.8,CVVC
coar,77.8,CVVC
deit,77.8,CVVC
doen,77.8,CVVC
drea,77.8,CCVV
ensi,77.8,VCCV
erko,77.8,VCCV
erla,77.8,VCCV
esol,77.8,VCVC
esos,77.8,VCVC
esot,77.8,VCVC
frea,77.8,CCVV
gent,77.8,CVCC
giat,77.8,CVVC
goat,77.8,CVVC
gont,77.8,CVCC
haso,77.8,CVCV
ione,77.8,VVCV
iseb,77.8,VCVC
isec,77.8,VCVC
isef,77.8,VCVC
iseh,77.8,VCVC
isek,77.8,VCVC
isep,77.8,VCVC
isev,77.8,VCVC
isew,77.8,VCVC
isey,77.8,VCVC
isle,77.8,VCCV
iteq,77.8,VCVC
itex,77.8,VCVC
itez,77.8,VCVC
iyen,77.8,VCVC
jaon,77.8,CVVC
jeon,77.8,CVVC
juon,77.8,CVVC
kerl,77.8,CVCC
kerm,77.8,CVCC
lasa,77.8,CVCV
maes,77.8,CVVC
meen,77.8,CVVC
mien,77.8,CVVC
moen,77.8,CVVC
mper,77.8,CCVC
ndes,77.8,CCVC
onso,77.8,VCCV
onta,77.8,VCCV
oure,77.8,VVCV
paen,77.8,CVVC
patr,77.8,CVCC
qene,77.8,CVCV
rcer,77.8,CCVC
reir,77.8,CVVC
reos,77.8,CVVC
reot,77.8,CVVC
rles,77.8,CCVC
rmen,77.8,CCVC
rnin,77.8,CCVC
rorn,77.8,CVCC
saen,77.8,CVVC
sesk,77.8,CVCC
sesp,77.8,CVCC
shem,77.8,CCVC
shet,77.8,CCVC
sman,77.8,CCVC
tasa,77.8,CVCV
team,77.8,CVVC
tiel,77.8,CVVC
tiur,77.8,CVVC
toso,77.8,CVCV
trat,77.8,CCVC
varu,77.8,CVCV
waru,77.8,CVCV
yalu,77.8,CVCV
ahor,77.6,VCVC
anca,77.6,VCCV
atum,77.6,VCVC
atun,77.6,VCVC
atut,77.6,VCVC
biat,77.6,CVVC
blan,77.6,CCVC
buat,77.6,CVVC
chat,77.6,CCVC
citu,77.6,CVCV
ckin,77.6,CCVC
crat,77.6,CCVC
crel,77.6,CCVC
deve,77.6,CVCV
doto,77.6,CVCV
ehor,77.6,VCVC
erge,77.6,VCCV
esam,77.6,VCVC
faen,77.6,CVVC
fatr,77.6,CVCC
fens,77.6,CVCC
fien,77.6,CVVC
frat,77.6,CCVC
grat,77.6,CCVC
grel,77.6,CCVC
hasa,77.6,CVCV
hice,77.6,CVCV
icis,77.6,VCVC
indu,77.6,VCCV
intu,77.6,VCCV
jaru,77.6,CVCV
koat,77.6,CVVC
kont,77.6,CVCC
kuat,77.6,CVVC
lehi,77.6,CVCV
lend,77.6,CVCC
ltan,77.6,CCVC
meco,77.6,CVCV
miof,77.6,CVVC
ohor,77.6,VCVC
otel,77.6,VCVC
ouhe,77.6,VVCV
plan,77.6,CCVC
prat,77.6,CCVC
rasu,77.6,CVCV
rdes,77.6,CCVC
seof,77.6,CVVC
sesw,77.6,CVCC
sies,77.6,CVVC
siin,77.6,CVVC
sper,77.6,CCVC
tiob,77.6,CVVC
tioh,77.6,CVVC
tiok,77.6,CVVC
tiop,77.6,CVVC
tiov,77.6,CVVC
tiow,77.6,CVVC
tioy,77.6,CVVC
torc,77.6,CVCC
torg,77.6,CVCC
torp,77.6,CVCC
tosa,77.6,CVCV
tsin,77.6,CCVC
utel,77.6,VCVC
viat,77.6,CVVC
voat,77.6,CVVC
vont,77.6,CVCC
wiat,77.6,CVVC
wron,77.6,CCVC
yaon,77.6,CVVC
yeon,77.6,CVVC
yons,77.6,CVCC
afes,77.4,VCVC
alom,77.4,VCVC
anki,77.4,VCCV
caes,77.4,CVVC
deen,77.4,CVVC
efes,77.4,VCVC
elar,77.4,VCVC
enic,77.4,VCVC
feto,77.4,CVCV
fiof,77.4,CVVC
fuen,77.4,CVVC
gatr,77.4,CVCC
gien,77.4,CVVC
goen,77.4,CVVC
ifes,77.4,VCVC
jerl,77.4,CVCC
joat,77.4,CVVC
jont,77.4,CVCC
juat,77.4,CVVC
kens,77.4,CVCC
kien,77.4,CVVC
lber,77.4,CCVC
lela,77.4,CVCV
lmes,77.4,CCVC
lmin,77.4,CCVC
mber,77.4,CCVC
nesm,77.4,CVCC
nesn,77.4,CVCC
olor,77.4,VCVC
omed,77.4,VCVC
onda,77.4,VCCV
pear,77.4,CVVC
rber,77.4,CCVC
rebr,77.4,CVCC
retr,77.4,CVCC
rink,77.4,CVCC
rkin,77.4,CCVC
rves,77.4,CCVC
smes,77.4,CCVC
stos,77.4,CCVC
stot,77.4,CCVC
ufes,77.4,VCVC
ulor,77.4,VCVC
usor,77.4,VCVC
yaru,77.4,CVCV
yuon,77.4,CVVC
zale,77.4,CVCV
afor,77.2,VCVC
akes,77.2,VCVC
aril,77.2,VCVC
arim,77.2,VCVC
arir,77.2,VCVC
batr,77.2,CVCC
boen,77.2,CVVC
buen,77.2,CVVC
cesl,77.2,CVCC
ceth,77.2,CVCC
cker,77.2,CCVC
efor,77.2,VCVC
enul,77.2,VCVC
enum,77.2,VCVC
enun,77.2,VCVC
enus,77.2,VCVC
enut,77.2,VCVC
ermi,77.2,VCCV
erpa,77.2,VCCV
esic,77.2,VCVC
feal,77.2,CVVC
ftan,77.2,CCVC
futo,77.2,CVCV
gele,77.2,CVCV
icit,77.2,VCVC
ikes,77.2,VCVC
jiat,77.2,CVVC
knin,77.2,CCVC
kuen,77.2,CVVC
laes,77.2,CVVC
ldan,77.2,CCVC
lfin,77.2,CCVC
lnin,77.2,CCVC
merb,77.2,CVCC
merg,77.2,CVCC
merp,77.2,CVCC
merv,77.2,CVCC
odor,77.2,VCVC
ondo,77.2,VCCV
pele,77.2,CVCV
phan,77.2,CCVC
qion,77.2,CVVC
refr,77.2,CVCC
repr,77.2,CVCC
seca,77.2,CVCV
skin,77.2,CCVC
taes,77.2,CVVC
toga,77.2,CVCV
toki,77.2,CVCV
udor,77.2,VCVC
ufor,77.2,VCVC
ukes,77.2,VCVC
ulis,77.2,VCVC
vaen,77.2,CVVC
vatr,77.2,CVCC
vehi,77.2,CVCV
vien,77.2,CVVC
voen,77.2,CVVC
waen,77.2,CVVC
wien,77.2,CVVC
woen,77.2,CVVC
xono,77.2,CVCV
xtes,77.2,CCVC
yasi,77.2,CVCV
yerl,77.2,CVCC
yerm,77.2,CVCC
yont,77.2,CVCC
zata,77.2,CVCV
zona,77.2,CVCV
aati,77.0,VVCV
aiti,77.0,VVCV
biof,77.0,CVVC
cesm,77.0,CVCC
cesn,77.0,CVCC
conk,77.0,CVCC
cuon,77.0,CVVC
duon,77.0,CVVC
eere,77.0,VVCV
eghe,77.0,VCCV
eiti,77.0,VVCV
enso,77.0,VCCV
enta,77.0,VCCV
erdu,77.0,VCCV
erfe,77.0,VCCV
ertu,77.0,VCCV
fasa,77.0,CVCV
fico,77.0,CVCV
guon,77.0,CVVC
haes,77.0,CVVC
hedn,77.0,CVCC
heds,77.0,CVCC
hedt,77.0,CVCC
hesr,77.0,CVCC
hial,77.0,CVVC
hitr,77.0,CVCC
hoes,77.0,CVVC
huon,77.0,CVVC
ighe,77.0,VCCV
inop,77.0,VCVC
inov,77.0,VCVC
inow,77.0,VCVC
isco,77.0,VCCV
jatr,77.0,CVCC
kaso,77.0,CVCV
keal,77.0,CVVC
kuto,77.0,CVCV
lelo,77.0,CVCV
luon,77.0,CVVC
mpan,77.0,CCVC
noes,77.0,CVVC
nuon,77.0,CVVC
oiti,77.0,VVCV
oore,77.0,VVCV
owes,77.0,VCVC
phem,77.0,CCVC
pons,77.0,CVCC
ptan,77.0,CCVC
qinu,77.0,CVCV
qono,77.0,CVCV
qori,77.0,CVCV
rebl,77.0,CVCC
recl,77.0,CVCC
refl,77.0,CVCC
renm,77.0,CVCC
renr,77.0,CVCC
resr,77.0,CVCC
rker,77.0,CCVC
rman,77.0,CCVC
rois,77.0,CVVC
rsan,77.0,CCVC
ruon,77.0,CVVC
seta,77.0,CVCV
suon,77.0,CVVC
thun,77.0,CCVC
thut,77.0,CCVC
tinm,77.0,CVCC
tinr,77.0,CVCC
tobo,77.0,CVCV
tobu,77.0,CVCV
toko,77.0,CVCV
toku,77.0,CVCV
tova,77.0,CVCV
tovi,77.0,CVCV
tovo,77.0,CVCV
towe,77.0,CVCV
tuon,77.0,CVVC
uwes,77.0,VCVC
viof,77.0,CVVC
vuon,77.0,CVVC
whet,77.0,CCVC
wrea,77.0,CCVV
xath,77.0,CVCC
xith,77.0,CVCC
xona,77.0,CVCV
yuat,77.0,CVVC
zath,77.0,CVCC
zede,77.0,CVCV
zeru,77.0,CVCV
zith,77.0,CVCC
zoro,77.0,CVCV
agor,76.8,VCVC
andu,76.8,VCCV
antu,76.8,VCCV
aros,76.8,VCVC
arot,76.8,VCVC
daes,76.8,CVVC
deli,76.8,CVCV
deme,76.8,CVCV
derb,76.8,CVCC
derc,76.8,CVCC
derg,76.8,CVCC
derp,76.8,CVCC
diin,76.8,CVVC
edur,76.8,VCVC
ejes,76.8,VCVC
ensa,76.8,VCCV
erga,76.8,VCCV
ergi,76.8,VCCV
ersu,76.8,VCCV
gasa,76.8,CVCV
gico,76.8,CVCV
hica,76.8,CVCV
icti,76.8,VCCV
ijes,76.8,VCVC
inaj,76.8,VCVC
inak,76.8,VCVC
inap,76.8,VCVC
inaw,76.8,VCVC
inay,76.8,VCVC
juto,76.8,CVCV
laor,76.8,CVVC
less,76.8,CVCC
loes,76.8,CVVC
lsan,76.8,CCVC
masu,76.8,CVCV
naes,76.8,CVVC
nose,76.8,CVCV
nson,76.8,CCVC
ogor,76.8,VCVC
qona,76.8,CVCV
regl,76.8,CVCC
role,76.8,CVCV
seha,76.8,CVCV
seho,76.8,CVCV
shei,76.8,CCVV
soes,76.8,CVVC
sses,76.8,CCVC
stih,76.8,CCVC
stij,76.8,CCVC
stiw,76.8,CCVC
stiy,76.8,CCVC
taor,76.8,CVVC
thib,76.8,CCVC
thid,76.8,CCVC
thig,76.8,CCVC
thih,76.8,CCVC
thij,76.8,CCVC
thik,76.8,CCVC
thiv,76.8,CCVC
thiw,76.8,CCVC
tiza,76.8,CVCV
tizi,76.8,CVCV
toje,76.8,CVCV
ugor,76.8,VCVC
ujes,76.8,VCVC
weal,76.8,CVVC
wrel,76.8,CCVC
xede,76.8,CVCV
xoni,76.8,CVCV
yatr,76.8,CVCC
yens,76.8,CVCC
zest,76.8,CVCC
abor,76.6,VCVC
akor,76.6,VCVC
arre,76.6,VCCV
avor,76.6,VCVC
ayes,76.6,VCVC
basa,76.6,CVCV
caan,76.6,CVVC
duat,76.6,CVVC
ebor,76.6,VCVC
endi,76.6,VCCV
erbi,76.6,VCCV
erbo,76.6,VCCV
erbu,76.6,VCCV
ervi,76.6,VCCV
ervo,76.6,VCCV
ewor,76.6,VCVC
eyes,76.6,VCVC
fele,76.6,CVCV
guat,76.6,CVVC
held,76.6,CVCC
hism,76.6,CVCC
hisn,76.6,CVCC
huat,76.6,CVVC
iato,76.6,VVCV
ibor,76.6,VCVC
ikor,76.6,VCVC
inid,76.6,VCVC
inif,76.6,VCVC
inij,76.6,VCVC
inik,76.6,VCVC
inip,76.6,VCVC
iniv,76.6,VCVC
iniy,76.6,VCVC
isil,76.6,VCVC
iwor,76.6,VCVC
iyes,76.6,VCVC
jaso,76.6,CVCV
jeal,76.6,CVVC
jent,76.6,CVCC
lcan,76.6,CCVC
lcor,76.6,CCVC
lesh,76.6,CVCC
lnan,76.6,CCVC
lose,76.6,CVCV
luat,76.6,CVVC
miin,76.6,CVVC
moes,76.6,CVVC
muat,76.6,CVVC
ncan,76.6,CCVC
nies,76.6,CVVC
niin,76.6,CVVC
nuat,76.6,CVVC
oato,76.6,VVCV
obor,76.6,VCVC
onec,76.6,VCVC
onef,76.6,VCVC
oneg,76.6,VCVC
oneh,76.6,VCVC
onej,76.6,VCVC
onek,76.6,VCVC
onev,76.6,VCVC
onew,76.6,VCVC
ovor,76.6,VCVC
oyes,76.6,VCVC
peer,76.6,CVVC
peor,76.6,CVVC
piat,76.6,CVVC
poat,76.6,CVVC
qede,76.6,CVCV
qeru,76.6,CVCV
rais,76.6,CVVC
rcan,76.6,CCVC
rect,76.6,CVCC
rial,76.6,CVVC
rmes,76.6,CCVC
roit,76.6,CVVC
rorl,76.6,CVCC
rper,76.6,CCVC
ruat,76.6,CVVC
saes,76.6,CVVC
snen,76.6,CCVC
teom,76.6,CVVC
tixa,76.6,CVCV
tixe,76.6,CVCV
tixi,76.6,CVCV
toya,76.6,CVCV
toye,76.6,CVCV
tuat,76.6,CVVC
uato,76.6,VVCV
ubor,76.6,VCVC
usis,76.6,VCVC
uvor,76.6,VCVC
uyes,76.6,VCVC
vasa,76.6,CVCV
venk,76.6,CVCC
vuat,76.6,CVVC
wuat,76.6,CVVC
yeto,76.6,CVCV
yuen,76.6,CVVC
zanu,76.6,CVCV
zeno,76.6,CVCV
abre,76.4,VCCV
alil,76.4,VCVC
aram,76.4,VCVC
astu,76.4,VCCV
azin,76.4,VCVC
chit,76.4,CCVC
daor,76.4,CVVC
dats,76.4,CVCC
dose,76.4,CVCV
ebre,76.4,VCCV
ence,76.4,VCCV
esne,76.4,VCCV
etil,76.4,VCVC
etim,76.4,VCVC
etir,76.4,VCVC
etre,76.4,VCCV
ezin,76.4,VCVC
faes,76.4,CVVC
fiin,76.4,CVVC
fose,76.4,CVCV
helk,76.4,CVCC
ibre,76.4,VCCV
isme,76.4,VCCV
knen,76.4,CCVC
lfan,76.4,CCVC
lnen,76.4,CCVC
mehi,76.4,CVCV
naor,76.4,CVVC
nedr,76.4,CVCC
nkan,76.4,CCVC
ntof,76.4,CCVC
ofol,76.4,VCVC
ofos,76.4,VCVC
ojor,76.4,VCVC
onca,76.4,VCCV
orne,76.4,VCCV
otil,76.4,VCVC
otir,76.4,VCVC
otre,76.4,VCCV
qest,76.4,CVCC
reab,76.4,CVVC
reac,76.4,CVVC
reaf,76.4,CVVC
reaj,76.4,CVVC
reak,76.4,CVVC
reav,76.4,CVVC
rekn,76.4,CVCC
rewr,76.4,CVCC
rfin,76.4,CCVC
rica,76.4,CVCV
risl,76.4,CVCC
rove,76.4,CVCV
sepa,76.4,CVCV
shat,76.4,CCVC
stoi,76.4,CCVV
swer,76.4,CCVC
taan,76.4,CVVC
tiqa,76.4,CVCV
tiqe,76.4,CVCV
tiqi,76.4,CVCV
tisq,76.4,CVCC
tten,76.4,CCVC
twer,76.4,CCVC
ubre,76.4,VCCV
ujor,76.4,VCVC
utim,76.4,VCVC
utir,76.4,VCVC
utre,76.4,VCCV
xanu,76.4,CVCV
xora,76.4,CVCV
xtis,76.4,CCVC
yeal,76.4,CVVC
yiof,76.4,CVVC
zena,76.4,CVCV
acre,76.2,VCCV
afre,76.2,VCCV
anob,76.2,VCVC
anog,76.2,VCVC
anoh,76.2,VCVC
anop,76.2,VCVC
anow,76.2,VCVC
anoy,76.2,VCVC
atsi,76.2,VCCV
bror,76.2,CCVC
ceis,76.2,CVVC
cerd,76.2,CVCC
cien,76.2,CVVC
cuen,76.2,CVVC
dees,76.2,CVVC
duen,76.2,CVVC
ecre,76.2,VCCV
edil,76.2,VCVC
edir,76.2,VCVC
efre,76.2,VCCV
egre,76.2,VCCV
esce,76.2,VCCV
esli,76.2,VCCV
exin,76.2,VCVC
eyor,76.2,VCVC
gaes,76.2,CVVC
gies,76.2,CVVC
giin,76.2,CVVC
guen,76.2,CVVC
helf,76.2,CVCC
huen,76.2,CVVC
idre,76.2,VCCV
igre,76.2,VCCV
iono,76.2,VVCV
kaes,76.2,CVVC
kies,76.2,CVVC
lasu,76.2,CVCV
link,76.2,CVCC
mpin,76.2,CCVC
neas,76.2,CVVC
neit,76.2,CVVC
nuen,76.2,CVVC
odre,76.2,VCCV
ofam,76.2,VCVC
ofem,76.2,VCVC
ofet,76.2,VCVC
ofil,76.2,VCVC
ofim,76.2,VCVC
ofir,76.2,VCVC
oled,76.2,VCVC
onka,76.2,VCCV
onki,76.2,VCCV
opre,76.2,VCCV
osit,76.2,VCVC
oxin,76.2,VCVC
oyor,76.2,VCVC
paor,76.2,CVVC
pien,76.2,CVVC
poen,76.2,CVVC
puen,76.2,CVVC
qeno,76.2,CVCV
qora,76.2,CVCV
rait,76.2,CVVC
redl,76.2,CVCC
redm,76.2,CVCC
redn,76.2,CVCC
redt,76.2,CVCC
rgin,76.2,CCVC
riar,76.2,CVVC
rism,76.2,CVCC
rnon,76.2,CCVC
saor,76.2,CVVC
sefa,76.2,CVCV
sefe,76.2,CVCV
tror,76.2,CCVC
tuen,76.2,CVVC
ucre,76.2,VCCV
udre,76.2,VCCV
ufre,76.2,VCCV
uled,76.2,VCVC
upre,76.2,VCCV
urec,76.2,VCVC
ureg,76.2,VCVC
ureh,76.2,VCVC
urej,76.2,VCVC
urek,76.2,VCVC
urep,76.2,VCVC
urew,76.2,VCVC
urey,76.2,VCVC
usit,76.2,VCVC
uyor,76.2,VCVC
wuen,76.2,CVVC
xena,76.2,CVCV
yasa,76.2,CVCV
zase,76.2,CVCV
aheb,76.0,VCVC
ahec,76.0,VCVC
ahef,76.0,VCVC
aheg,76.0,VCVC
aheh,76.0,VCVC
ahej,76.0,VCVC
ahep,76.0,VCVC
alhe,76.0,VCCV
anab,76.0,VCVC
anac,76.0,VCVC
anad,76.0,VCVC
anag,76.0,VCVC
anah,76.0,VCVC
anaj,76.0,VCVC
anap,76.0,VCVC
anav,76.0,VCVC
anaw,76.0,VCVC
anhe,76.0,VCCV
aqin,76.0,VCVC
baes,76.0,CVVC
bies,76.0,CVVC
blon,76.0,CCVC
boes,76.0,CVVC
bues,76.0,CVVC
cedr,76.0,CVCC
ciof,76.0,CVVC
clat,76.0,CCVC
clon,76.0,CCVC
comi,76.0,CVCV
como,76.0,CVCV
cror,76.0,CCVC
cuto,76.0,CVCV
dehi,76.0,CVCV
duto,76.0,CVCV
edhe,76.0,VCCV
edos,76.0,VCVC
edot,76.0,VCVC
eheb,76.0,VCVC
ehec,76.0,VCVC
eheg,76.0,VCVC
eheh,76.0,VCVC
ehej,76.0,VCVC
ehek,76.0,VCVC
ehep,76.0,VCVC
ehev,76.0,VCVC
ehew,76.0,VCVC
ehey,76.0,VCVC
elti,76.0,VCCV
enre,76.0,VCCV
eqin,76.0,VCVC
esre,76.0,VCCV
esun,76.0,VCVC
esus,76.0,VCVC
faor,76.0,CVVC
feer,76.0,CVVC
feor,76.0,CVVC
flon,76.0,CCVC
fror,76.0,CCVC
gesl,76.0,CVCC
geth,76.0,CVCC
ghem,76.0,CCVC
ghet,76.0,CCVC
gror,76.0,CCVC
guto,76.0,CVCV
heem,76.0,CVVC
heet,76.0,CVVC
home,76.0,CVCV
hoth,76.0,CVCC
huto,76.0,CVCV
icas,76.0,VCVC
iheb,76.0,VCVC
ihef,76.0,VCVC
iheh,76.0,VCVC
ihej,76.0,VCVC
ihek,76.0,VCVC
ihep,76.0,VCVC
imal,76.0,VCVC
inci,76.0,VCCV
incu,76.0,VCCV
inhe,76.0,VCCV
iona,76.0,VVCV
izer,76.0,VCVC
jele,76.0,CVCV
kues,76.0,CVVC
lece,76.0,CVCV
lenc,76.0,CVCC
lice,76.0,CVCV
lile,76.0,CVCV
ltat,76.0,CCVC
ltof,76.0,CCVC
muto,76.0,CVCV
nort,76.0,CVCC
noth,76.0,CVCC
nuto,76.0,CVCV
oful,76.0,VCVC
ofum,76.0,VCVC
ofun,76.0,VCVC
ofut,76.0,VCVC
oheh,76.0,VCVC
ohek,76.0,VCVC
ohep,76.0,VCVC
ohev,76.0,VCVC
ohew,76.0,VCVC
ohey,76.0,VCVC
onhe,76.0,VCCV
onko,76.0,VCCV
onku,76.0,VCCV
onsu,76.0,VCCV
oqin,76.0,VCVC
orhe,76.0,VCCV
peth,76.0,CVCC
phei,76.0,CCVV
piof,76.0,CVVC
plat,76.0,CCVC
pror,76.0,CCVC
puto,76.0,CVCV
qena,76.0,CVCV
rbin,76.0,CCVC
rdon,76.0,CCVC
roco,76.0,CVCV
rson,76.0,CCVC
rvin,76.0,CCVC
scat,76.0,CCVC
scin,76.0,CCVC
sego,76.0,CVCV
seke,76.0,CVCV
suto,76.0,CVCV
thua,76.0,CCVV
toci,76.0,CVCV
tocu,76.0,CVCV
todu,76.0,CVCV
togu,76.0,CVCV
